author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Bee2B,Cactus always a winner with food,I eat here a lot and like the tastiness of their food. They also have good size portions and it's a place for every occasion and everyone. Their bakery is also treat all the time.,50,Mar-17,4,Cactus Restaurant
Bart_Boy_ID,Cactus Restaurant Bakery Catering,"This restaurant is good and cool for dining, there are indoor or outdoor location beside the lagoon, cool view and good food.
You also can enjoy the ice cream since a good place...",30,Mar-17,4,Cactus Restaurant
David I,Cactus,This is the go to place for ordering cakes. If you are looking for the best cakes. Take a trip here.,10,Dec-16,4,Cactus Restaurant
morenikel,"Great family restaurant, food is average",Great environment and atmosphere for a family. Lots of outside activities to keep the kids happy which was an extra plus for them. Food was just okay and nothing exciting so that let them down a bit. Portion size is great and you do get...More,10,Dec-16,4,Cactus Restaurant
omowumi o,good breakfast,Amazing breakfasts and bakery. Everything else overpriced and mediocre. Decent waiters and great view of the lagoon. Also family friendly.,40,Dec-16,4,Cactus Restaurant
DickC834,Reliable good service,I have been a regular client to cactus for a long time. The service and food quality is good. I lunch here regularly and the atmosphere is always conducive for business.,40,Feb-17,4,Cactus Restaurant
gcxotf,What a location,Right in the lagoon. Limited menu but decent offering staff a bit slow good dessert n decent selection of ice creams.,40,Jan-17,4,Cactus Restaurant
bobokay2004,Very relaxing.,"I have been a regular client to cactus for years.  I have also noticed the continous improvement on staffing food choices and decor.  
A very warm ambience.  Whatever is on  your mind when you go in there you fit in. Their festival salad and houmous...More",30,Oct-16,4,Cactus Restaurant
ZeCog,A wonderful place,"Cactus is on the lagoon and eating on the terrace is wonderful. Every morning we go there to have breakfast. The personnel is adorable and the service is excellent. We sometimes go also in the evening. Food is good, eating outside is a dream (just...More",30,Jan-17,4,Cactus Restaurant
Phearphire,Thumbs up !,"Great place for a family lunch or dinner, casual and vibrant atmosphere , spectacular desserts. There's a funny parrot at the entrance too !",40,Nov-16,4,Cactus Restaurant
luvjaydee,Family Christmas lunch,"Excellent food, nice ambience and a very family friendly restaurant. The outdoor children's playground makes it even engaging for kids while the family dines. They have a wide range of food but no Nigerian dish on the menu.",40,Dec-16,4,Cactus Restaurant
ReviewsByNS,Food could be better,For a old time restaurant in Lagos the food is pretty mediocre although their bakery section is v good.,40,Aug-16,4,Cactus Restaurant
toyino746,"I'd been patronising Cactus since it's inception....it's a one stop place for good food, or finger food of any kind .","Cactus is neat,and it's very environmentally friendly(good ambiance)....the place cut across both the rich  and the average for it's quite affordable....it's my personal opinion that if you are a club sandwich person,pls. visit Cactus for the best....their staff are very neat and polite- I would...More",35,Dec-16,4,Cactus Restaurant
RakeshKoul_traveller,Quality place,This is best place to meet friends have quality food & time. Excellent bakery products and other edible product lines.,40,Dec-16,4,Cactus Restaurant
B4sure,Cosy and relaxing,"My first time there was very enjoyable, the food was great, service was great, very conducive environment. Serving size matched my appetite. I've visited several more times afterwards with my family, and I foresee another visit soon! Really nice place.",50,Oct-16,4,Cactus Restaurant
obayeni,Breakfast,Our regular breakfast joint.The children enjoy coming here because of the fun activities available. Their meals are fantastic though price on the high side.,40,Nov-16,4,Cactus Restaurant
W5227FXpeterf,Have It Fresh @ Cactus,"If you are health conscious and prefer to eat fresh especially vegetables and fruits, then cactus is the place to be",30,Oct-16,4,Cactus Restaurant
Peregrine1024,Cold beer outside with friends,"Kids play in the onsite playground. Nice for the adults to kick back after work. Fish and chips can be a hit or a miss -- sometimes OK; sometimes very good. Bit expensive, but that's Lagos.  Kids love the onsite bakery treats.",50,Oct-16,4,Cactus Restaurant
Intrepidtravellers_8,Great lunch in nice outside space,"I like Cactus as it has a nice outdoor terrace overlooking the river. There is plenty of shade and there are lots of fans which keep one surprisingly cool. It's ideal for children too as there's a play area. 
I had delicious chicken strips with...More",50,Oct-16,4,Cactus Restaurant
outdoorCocoon,Lovely restaurant with amazing sweets (afters),"So yesterday was my 2nd time at the Cactus. Called in earlier to make a reservation for SO and I but the host assured me that there really was no need to. It's a large bright place with good accessible friendly staff.

The food is...More",50,Oct-16,4,Cactus Restaurant
KenCooper1953,Reasonable prices and good food quality,"Good for families or large groups
Friendly staff and good service
Food is reasonably priced.
Great icecream choice",50,Sep-16,4,Cactus Restaurant
oyexville,We'll always have our cactus,"Always a good choice to hang with friends/family. They've stood the test of time, and I'm sure they'll continue. 
Good view if you decide to sit outside, good dining or lounge setting inside too. Cactuc cares for everyone",40,Feb-16,4,Cactus Restaurant
Onlyoneodini,Love their sandwiches,"Cactus has lots to offer and they have never disappointed me. From the sandwiches to fries, to cakes,to regular food and drinks, i always look forward to going there. They close at about 9pm so you can get a descent meal when you get off...More",40,May-16,4,Cactus Restaurant
Srikanta P,superb,Nice See view lagoon. Variety of cookies and pastries. Ice cremes and Munchies are awesome. Cakes are lavish and tasty. Italian food is too good. Kids have a play zone here.,40,May-16,4,Cactus Restaurant
JuanPabloRamirez,Nice place,"First time to Cactus and I was pleasantly surprised. 

Food was fantastic, the pesto chicken pasta was delicious. The portions are quite big also. 

The place is ample with indoor and outdoor sitting. 

Would definitely visit again",40,Sep-16,4,Cactus Restaurant
Kevin E,Staple,"Cactus just is. Service offerings are predictable and the staff are well trained, I lunch here regularly and the atmosphere is always conducive for business or leisure.",40,Sep-16,4,Cactus Restaurant
Joyeden88,On the fence,I had their crab salad which I DID NOT like at all! It was made with crab sticks... A friend had chicken pesto pasta which was quite nice but the flies outside and the horrible crab salad has put me off as there was so...More,40,Oct-15,4,Cactus Restaurant
gatiri4life,child friendly,We always have brunch here aft church and t children love the outdoor play area. The food I also very good. The location and the view is cool. Been eating here since 2006.,35,Jul-16,4,Cactus Restaurant
zonalagos,My go to hideout for a decade....,"I've felt bad about not reviewing this restaurant, I've hosted birthdays, gone on blind dates, hung out with friends, had business brunch and most recently made this my saturday noon time chill out. 

I love the festival salad and the avocado shrimp salad (I'm clearly...More",40,Aug-16,4,Cactus Restaurant
emadedor,Great food with a view,"Eat indoors with a beautiful ambience and aroma of savoury pastries. Or eat outdoors overlooking the lagoon. Great value for money. If you like to take the kids along, there is a play area, not sure if there is a child minder, but you can...More",50,Aug-16,4,Cactus Restaurant
cashwash,ONE STOP SHOP,"They are really known for wide choices of most delicious sweets from cakes, ice cream, macaroons, cookies, see for yourself and you will know what I'm talking about . I love their food selections from appetizers, main dish, pizza and desserts. The place is good...More",40,Jul-16,4,Cactus Restaurant
ZurielKiru,Cactus,"I loved Cactus since 2007-2008 and the feeling has not changed and will not for a long time to come. Beautiful ambience and everything serve is delicious- Salads, Cakes, Ice cream etc.  You just want more and can't get enough daily.

This restaurant/ coffee shop...More",30,Jul-16,4,Cactus Restaurant
wanded2016,Dinner,"Wonderful ambience. 
Their ice cream was worth the hype and they had this really lovely cake (can't remember the name).
Their salad is a lot,like a meal - chicken caeser salad and it's so fresh.
Their outdoor seating is great and has a perfect view...More",50,Sep-15,4,Cactus Restaurant
anshuvilla9,One of the best,"Probably one of the best coffee shop in Lagos. Menu is small but has something for everyone.  Nice place by the Lagoon.  The pastry section can be limited on days.  Good selection of breads,  but got to pick them early as it's limited.  Huge parking.",50,Jul-16,4,Cactus Restaurant
JESSICA C,Great Food,Nice atmosphere! Great food! Water view and the spaghetti Bolognese is delicious! My husband and I love this place..we come here each time I am in Lagos.,50,Jul-16,4,Cactus Restaurant
Ralph U,Good but kinda pricy,It has become a tradition in my family for us to go out for lunch every Sunday. The cactus has become on of the favorites. We were going there sometimes three times in a month. That's how good it is. It's not cheap though,50,Mar-16,4,Cactus Restaurant
Yemi007,Awesome Breakfast,"With their wide variety of omelettes you cant go wrong.  freshly squeezed juice, and a fantastic bakery...this is a great place to dine with the family",50,May-16,4,Cactus Restaurant
Alan W,Family Restaurant,"great family restaurant on the riverside. Good food, good service. Even have horse rides for the kids",40,Jun-16,4,Cactus Restaurant
Mohamed S,Best Place for family and friends,We used to go to Cactus at least once per week and never had any issue with the proffissional stuff and managers....Good food reasonable prices with good quality and varaities,40,Dec-15,4,Cactus Restaurant
Ibadanboy,Lovely!,"Cactus is a really nice eatery located on Ozumba Mbadiwe. Serving fresh and tasty meals, it is perfect for a quick lunch. Nice",40,Apr-16,4,Cactus Restaurant
Roobel,Pastry tasting,"The address of this place is prominent, but the place is nestled inside a residential complex, hence a little difficult to find. So let me make it easy for all to find this place. Land Mark is Proflex Gym. 
As you enter u are welcomed...More",40,Jun-16,4,Cactus Restaurant
lollylagos,Love the club sandwiches,"My favourite place for club sandwiches...they also have a divine cheese cake, the one with the caramel. I ordered club sandwiches for a business meeting in January and it was as usual very good. You get to select type of bread and also choose between...More",40,Jan-16,4,Cactus Restaurant
ositao2016,Good pastry and water view ambiance,At cactus you will never regret the pastry and home made natural juice - stategically located on the VI busy highway it provides a good dinning and meeting environment overlooking the lagoon.,35,Apr-16,4,Cactus Restaurant
nicholasbaard,Breakfast,"Good food, well priced, nicely put together. Worth a visit. Nice cakes and pastries that can be taken home.",40,Apr-16,4,Cactus Restaurant
SansCam,A winner,I really liked this place. Lots of tables and a huge outside seating area looking over the lagoon (I think). We went for Saturday lunch. Lots of sandwiches on the menu as well as a full main course menu. Tuna melt was lovely and the...More,40,Mar-16,4,Cactus Restaurant
joymariek,Popular and convenient,This is a fun bustling restaurant that has a varied menu that caters to all ages and palates. It has a high end fast food feel but the food and pricing is proper restaurant offering. Service is also brisk and friendly and the location is...More,40,Mar-16,4,Cactus Restaurant
Tinuks,Sunday brunch,"I went here for Sunday brunch with a friend of mine. Orders were taken quickly but it took a bit of time for the food to come out of the kitchen. 

The food wasn't spectacular, but it was good.",30,Feb-16,4,Cactus Restaurant
solas471,"Good service, tasty food",My family and friends eat lunch here quite often. Food is fresh and tasty and service is prompt and polite. My main grouse is parking space on Sunday afternoons.,40,Oct-15,4,Cactus Restaurant
hhm501,great stop-over,"I frequently call in for a bite to eat, knowing that the cakes are very hard to resist - sadly the coffee is not that great. The meals on the menu are predictable but portions are very generous and the staff are friendly. I tend...More",40,Mar-16,4,Cactus Restaurant
KayusYussuf,Price Friendly Meals,Want a variety of meals to choose from? Want a quiet place where you can enjoy the afternoon with friends and family? Catcus is a lagoon front restaurant with a large menu and pocket friendly prices,40,Jan-16,4,Cactus Restaurant
iyoboi,"Sunday Favorite, Child Friendly and Consistent",I and my family visit cactus almost every Sunday after church.The menu has a variety of cuisine to offer and we refer to it as the Cheesecake Factory of Lagos. The great thing about this restaurant is that they do everything on the menu very...More,40,Mar-16,4,Cactus Restaurant
Rida_SF,Average,"Very Good Place For Kids to play, good for Family. Bakery is Very good, but Food is average, nothing Special.",30,Jan-16,4,Cactus Restaurant
babatomiwaj,Constant,"This is one place that you can count on the food tasting the same every time you visit. Which in my opinion is a good thing. Very broad menu and a good offering from cakes, pastries, sea food, thin crust pizza, pizza, burgers, sandwiches. I...More",40,Nov-15,4,Cactus Restaurant
AkinO_13,Sumptuous meal,"Cactus has a wide array of menu and all are sumptuous. I frequent Cactus at every available opportunity for meals and had never been disappointed. 
Purposeful staff and good service arrangement",40,Dec-15,4,Cactus Restaurant
Jessica C,Great Food and Bakery is delicious!,We came here for lunch and it was great! Had big bottles of beer. The bakery is what is really the treat...soo delicious!,40,Oct-15,4,Cactus Restaurant
PatoOyin,Cactus I Hail Oooo,"Great food, especially the club sandwich, Chapman is heaven. Ambiance nko, all correct. Taking my wife there soonest.",40,Feb-15,4,Cactus Restaurant
Peter B,"Great service, food and have to say excellent deserts","This is another place I tend to return too often . Always friendly and meals have always been great and very good value. 
I tend to prefer sitting in the outside area which overlooks the river. Inside is nicely laid out. The added benefit if...More",40,Jan-16,4,Cactus Restaurant
MOI2015304,The sandwhich is so tasty.,The environment is calm.Food is great and lots of variety.Staff are very helpful and courteous.Great value in pricing,35,Jan-16,4,Cactus Restaurant
Jydeoo,Cool ambience to dine in.,"Whether it's a group of friends or family, I have found Cactus as a choice destination for cosy mealtimes.

Situated on the banks of the Five Cowrie creek in Victoria Island, this restaurant has both indoor and outdoor dining areas.

The food is tasteful, and...More",40,Aug-15,4,Cactus Restaurant
shadebabs,Nice food and excellent salads especially their festival salad,I have being eating in cactus and also ordering takeaway for at  least 9 years now. I love their club sandwiches. Absolutely love their festival salad. Their cakes are something else and their ice creams really nice wide range of flavors. Their pricing is reasonable....More,50,Dec-15,4,Cactus Restaurant
Bukola O,Fresh Meals A La Cate,This lebanese restaurants sure know their onions … food served is always fresh and tasty too … i love their fruit cake ..yum yum,40,Aug-15,4,Cactus Restaurant
douglasvh,"Good bread, far overpriced","This place is a nice location on the river delta. The food is average, but I go there every couple weeks to by fresh loaves of bread that are outstanding. Everything at Cactus is extremely expensive even by Victoria Island standards.",40,Nov-15,4,Cactus Restaurant
Nadim C,Spacious and good food,"You can't go wrong when you eat at Cactus. They offer breakfast, lunch and dinner with a big variety. Ask for the Cheddar Turkey club when you're there.",40,Nov-15,4,Cactus Restaurant
FattieW,Amazing pastries in a serene environment,Cactus is a place to go for heavenly pastries. It a nice place tucked away along Ozumba Mbadiwe Cresent in Victoria Island. They have sitting areas by the ocean. Their items are reasonable priced.,50,Dec-15,4,Cactus Restaurant
DrJKC,Good Business Lunch Place,This is a fine place to have a good business lunch with partners close to the heart of the business district of Lagos Island. Good variety for every palate.,40,Dec-15,4,Cactus Restaurant
M D W,"Hidden ""coded"" restaurant on the waterfront","Great atmosphere and menu variety, Steak was not bad and pepper sauce enjoyable.  Recommend the pineapple juice.  Service was slow.",40,Dec-15,4,Cactus Restaurant
A6375PUpaulr,Good delivery service,"They deliver all over the Ikoyi and VI/Lekki areas. Delivery is prompt and reliable.
The salad are simple but large and filling using good quality ingredients. I will use them again.",30,Dec-15,4,Cactus Restaurant
LyInfante,Never ending choices,"I love going to Cactus! Even if it's just to get a loaf of bread. Good excuse to check out for any new cakes!! Food is very good, there'should a varity to choose from. The staff are always friendly and helpful. Service is fast, good...More",50,Nov-15,4,Cactus Restaurant
ArynAjalaTravel,A Lagos Stability,"I adore the club sandwiches and salads here. Cactus is a constant that's been around for a while.  It's located Don Ozumba Mabadiwe Road in Victoria Island and easy to find. 
They have a wide array of delicacies and you will be lost for choice.",40,Nov-15,4,Cactus Restaurant
TitiDokubo,Expected more,"Colleagues ordered their cake and based on word of mouth reviews, I expected a fantastic out of the world melting in mouth kinda cake only to be hit by just a regular red velvet and chocolate cup cake.",40,Oct-15,4,Cactus Restaurant
GertdeBeer,Healthy portions,"Interesting coffee shop and bistro. Portions are large and generous, fresh and tasty. Service not great and slightly inattentive... Some of best salads in town...",40,Sep-15,4,Cactus Restaurant
karmal962,Good pizzas and pastries,I have enjoyed a a variety of food here from coffe and cake to pizzas.  The food is good but service is not the best. During the day it is great to be able to sit outside,40,Sep-15,4,Cactus Restaurant
Aderinola,cakes,"They have a good restaurant, great ice-cream and cakes. The red velvet cake we got for Valentines was a bit of a let down from what i know Cactus to be. It was so dry. We were very disappointed. Do not let this stop you...More",35,Feb-15,4,Cactus Restaurant
Uchenna O,Relaxation with a cool ambience,Nice and calm atmosphere next to the lagoon. I enjoyed sitting outside with a friend for a number of hours. Service was on time and pleasant meal. The chips was just the way i like it and salad was just right. If anything could be...More,40,Jul-15,4,Cactus Restaurant
PraveenK298,'Cool' Place with Good Ambience and Good Food,"My wife and I have been frequent visitors to Cactus over many years. We find the place friendly and 'cool'.
Of late we have become fond of sitting at the seating arrangements next to the Lagos Lagoon. The relaxed environment and the cool breeze is...More",30,Jul-15,4,Cactus Restaurant
Evetstravelfun,Great place to Relax!,"Our first visit and we were delighted to find this place that takes you away from the hustle and bustle of Lagos. Food is very good. We tried Alfredo, Pesto Chicken, fish and a salad with chicken. Everything was tasty with great presentation. Salad was...More",30,Jul-15,4,Cactus Restaurant
Budgetluxe186338,Meh,"Absolutely empty at 8 ish on a weekday night - and the food was pretty uninspiring. Overcooked salmon, chips cooked in stale oil, and disinterested service - won't be back.",30,Jun-15,4,Cactus Restaurant
Hermes_NL,Good takeaway for business lunch,The takeaway lunch from the Cactus restaurant we enjoyed was well wrapped and packed properly in a carton box. The spicy rice was very tasteful. The chicken with red mushroom was also quite good. The portions were quite generous. The soft drinks in bottles were...More,40,Jun-15,4,Cactus Restaurant
sonika1803,Veryyyyyy expensive! !!,If its an good weather then you can just with your friends and have a cup of coffee and come back. ..otherwise if u go n want to sit outside flies n garden lizards  will not let you sit peacefully. ..Service is pathetic  n moreover...More,40,Jun-15,4,Cactus Restaurant
Ankush G,Nice restaurant next to Lagos creek,"Basically a lebanese owned restaurant serving good continental dish, reasonable price. They also serve breakfast. We went their in a sunday afternoon for lunch. Also children's play area.",40,May-15,4,Cactus Restaurant
Adeyemi B,Good food.,"The restaurant is well located and there is plenty variety of good food to choose from. You have to be patient though, as delivery may take longer than expected (in fairness, this is typical of a la carte menu)......in case you are in a hurry...More",40,May-15,4,Cactus Restaurant
holjones,"Good food, consistent and good happy service!","Very consistent food and happy waiters sets this place apart from the competition. We are regulars for breakfast and lunch at weekends - so nice to be able to sit by the water and relax in relative peaceful surrounds. 

Breakfasts and sandwiches are our favourite...More",20,,4,Cactus Restaurant
Classychic,Very rude manager,"Been a regular at cactus for years. It looks like they changed their staff because I just had a nasty encounter with a ""mr Habib""who is the manager there today. He is a bad example of a supervisor. I was in the company of a...More",40,May-15,4,Cactus Restaurant
Valnyla_01,Favorite Restaurant in Lagos,Been a Cactus regular for the past 10 years...Cactus Chicken... Carbonara...Sing sing Fish...Club Sandwich and Festival Salad...these are a few of my favorite things...😉😀 Best Chapman in Lagos!,20,,4,Cactus Restaurant
Shogon S,I ENJOY THE  AMBIENCE.,"The first time i went to cactus my ATM card had network issues (SEE WAHALA) ,the manager was so amazing! He said come back and pay"". Minus that i enjoyed the service. A cool place to relax indeed.",40,May-15,4,Cactus Restaurant
Rahulshinde,Variety to spice life,"Visited Cactus with family for a Sunday lunch. Definitely a happening place. Visit in the evening as then you can sit by the creek, will be worth the visit. Portion size and cost both are huge. Chicken wings and red hot chicken wings were good,...More",40,Apr-15,4,Cactus Restaurant
fairyfriend,"The Ambiance, The Service and The Food","The First thing that greets you is the ambiance of the restaurant, the attentiveness and general responsiveness of the staff to your request and yes the food equally tastes great.

Their cakes provoke every craving for good taste that you have although you may want...More",40,Jan-15,4,Cactus Restaurant
Duckula,Good Surroundings - Expensive,"Very nice cafe with indoor and outdoor seating on the riverside.  The food portions are huge, more than most Europeans can eat, the prices are expensive.  Service is very good.  Expect to drop 20k plus for a couple.",35,Nov-14,4,Cactus Restaurant
Mike O,Nice but Pricey,The food was very nice (breakfast) but on the pricey side for breakfast. Good atmosphere though and the service was excellent,40,Feb-15,4,Cactus Restaurant
AbimbolaJ2,Addictive,"Cactus has been a standard for me, for over a decade. I recommend to anyone (without any reservations) who is keen on good quality service, ambience, pastries and of course salads!!!",30,Feb-15,4,Cactus Restaurant
oseni_debola,The secret of Ozumba Mbadiwe road,"No one would have expected a good snack point on that road, the closeness to the water makes the environment cool. Was there with  friend to buy some snacks, got more than we bargained for. we ended up taking their chocolates, pies and croissants. Lovely!",30,May-14,4,Cactus Restaurant
ChinnyU,Good ole Cactus,"When you're not sure what to eat or where to go, there's always cactus. Good food (nice salads), decent service, pleasant environment. Parking can be a pain though!",40,Dec-14,4,Cactus Restaurant
ChikaLadybug,"Yes, go!",I've been to this place a few times (well maybe more than a few times) and I've had a good experience  each time. There's a little playground (that's not as safe as it should be- way too many trip hazards) that the kiddos could use...More,30,Dec-14,4,Cactus Restaurant
robg417,Top lunch spot,"I live in Lagos and really struggle for Continental food at lunch, especially something I can take away. Food here is of a high standard and I enjoy dropping in as well as having food to take out. Thankfully the menu is so extensive I...More",40,Jan-15,4,Cactus Restaurant
Ayodele B,2 thumbs up,Great atmosphere with even greater. desserts. Optimal location for a family lunch with a view overlooking the lagoon and play area for the kids,40,Jan-15,4,Cactus Restaurant
Iota-E-S,"Warm decor, very quick service and well done pizza though a bit pricey","The pro-bono nuts on table kept the conversation going.
Meals were ready surprisingly much quicker than expected.
The chicken wings were fabulous and the pizza was crusty (I like crusty Pizza)
Comfortable chairs, large interior,however if full may feel over-crowded
Loved the experience though pricey!",30,Nov-14,4,Cactus Restaurant
DarkOsh,Good Food,"Cactus is a restaurant overlooking the Lagos lagoon and you can have your meal on the outdoors and watch especially on s weekend lagosian wheez by on their boats and jetskis.

The food here is fantastic especially their salad selection which is a very healthy...More",40,Nov-14,4,Cactus Restaurant
Ria_Zillions,"Just the way, i like it.",Awesome is the word for deep fried breaded boneless chicken with french fries and chilli sauce at cactus restaurant.,40,,4,Cactus Restaurant
Cambridge2711,Really poor,A shabby place with shabby service and indifferent food.Its all a bit dismal and unimaginative and bland.,50,Oct-14,4,Cactus Restaurant
cedarme,"Good food, a bit pricey","Went for lunch with a friend. I liked the variety on the menu. The Avocado Shrimp salad is worth dying for !
Overall, we had a great time, although I felt it was rather pricey.",40,Oct-13,4,Cactus Restaurant
AvnerNa,Fast Food or 2 Michelin stars restaurant???,"nice place and nice food. but this is only a fast food!!! so why the prices are in the sky???

the BRUNO burger is wow but the chicken Suya is terrible.",40,Sep-14,4,Cactus Restaurant
gamboolman,Reliably Good,We have been to Cactus several times.  Love the outside seating and enjoying a few drinks and a hamburger.  We enjoy Cactus and  the food is good - not spectacular but good and overall a good experience.,40,Sep-14,4,Cactus Restaurant
rebeccae959,Dinner review,"Always come here, they do everything better than any resturant in Victoria Island, Lagos. My favorite spot on the island. Try the Alfredo pasta, heavenly!",35,,4,Cactus Restaurant
Nas819,Exellent,"It's a lovely place to eat in, with a lagoon view cactus is offering a wide range of food, cakes, ice cream, bakeries, and minis.....",40,Aug-14,4,Cactus Restaurant
stjude2019,Nice place,"Nice place, the kids loves it, because there are things for them to do and play with. Food was ok, well cooked and the taste was great. For Nigerian standard it was above average.the service was good, and restaurant was clean. Had a selection of...More",40,Mar-14,4,Cactus Restaurant
Rayo K,Very good,"Worth every bit.
Every one in Lagos should have a cactus experience. 

Been around for some time now.

But why must each review be up to 100 characters.",40,Jun-14,4,Cactus Restaurant
Megha M,As close to USA as you will get in Lagos,"Cactus is a very conveniently located restaurant on Victoria Island, suitable for both working and social lunches.  

I often go alone for a hunger pit-stop, with friends, colleagues or a group of people.  We use Cactus a lot to cater for board meetings, or parties....More",40,Jul-14,4,Cactus Restaurant
Nmababy,Nice ambiance,"Not rowdy ,cool and you eat in peace. Loved the meal especially the dessert. The sitting outside offered a view of the ocean,an intimate outing with the urge to overstay while eating due tote cool breeze .will always come back.",50,Feb-14,4,Cactus Restaurant
ColmV,Business Lunch,It is always a pleasure to eat here. The food has a good variety and is of good quality. The Restaurant has amply safe parking and is nicely placed the service good and friendly.,50,Jan-14,4,Cactus Restaurant
viviani204,"Good food, okay experience",I visit Cactus regularly as a place where i'm guaranteed a fairly consistent good quality of food. It's located on the fringes of  Victoria Island towards the Lekki Expressway. The in-dining experience is nice especially if you choose to sit outside with a clear view...More,30,Feb-14,4,Cactus Restaurant
isaac24,Cactus Restaraurant,Chose this restaurant as I was looking for Lebanese cuisine and saw on the net that Lebanese food was served. The visit was a disappointment. The restaurant has a limited menu and is mostly geared towards fast food. Te location is good as the restaurant...More,40,Jun-14,4,Cactus Restaurant
Ibadanboy,Nice brasserie,"A well located place to eat on Ozumba Mbadiwe Avenue. Cactus has a nice menu with a mix of local and international dishes being served. The restaurant also has a bakery and sells excellent cakes, biscuits and other delicacies. Worth a visit - kids love...More",40,May-14,4,Cactus Restaurant
Bola957,Nice cozy ambience with fine dinning,Delicious meal with a vast array of choice. Ice cream section is a sinful delight. Child friendly atmosphere too,40,May-14,4,Cactus Restaurant
Mehankiran,"Good food,Good ambience","It's a nice family kind of place where you can enjoy variety of cuisines in a very familiar, comfortable and cordial environment.",40,May-14,4,Cactus Restaurant
rebecca_vanella,nice place bad food,"I have been there twice and every time I find food very bad . Sandwiches , pizzas and pasta are not tasty at all . The location is nice with a nice play area for kids . Go there for coffee , desert or snack...More",40,Mar-14,4,Cactus Restaurant
Ayanbadejo N,Quiet oasis,"Cactus is a Lebanese owned restaurant,very popular with expatriates and the locale clientele who are looking for interesting dishes.always there at least once a week .really like it for the solace it provides most especially the out back facing a creek.the calming sound of the...More",40,Mar-14,4,Cactus Restaurant
FunmiWA,Good food every time,"A visit to cactus whether breakfast, brunch, lunch or dinner is always satisfying.  Only challenge we find is smoking customers who tend to make the atmosphere less than ideal for. NOn-smokers",40,Apr-14,4,Cactus Restaurant
AyomideA8,Lunch with the Sisters,"Even before my food arrived, I'm already so relaxed. Quiet conversations scattered around, good lighting, even the birthday party outside doesn't disturb us. Drinks came 15mins after we ordered, and our food 40mins after, not too impressive. I give top marks for quality, taste and...More",35,,4,Cactus Restaurant
M R,Great value - decent menu - bakery onsite - good outdoor seating,"Can either be very busy or exceptionally quiet so nice for a relaxing beer and pizza after work, whilst catching up on emails.  The food is consistent and for the area, represents reasonable value.",40,Feb-14,4,Cactus Restaurant
Meena G,Very cheery and lively,Great place to spend a Sunday afternoon. Very good play area for children. Multi cuisine food and very tasty. The outdoors sitting with the sea view is excellent.,20,Sep-13,4,Cactus Restaurant
patrick4Him,Cactus restaurant.,Great place! Friendly atmosphere. Love the parrot at the entrance. Parking on a busy day may be a bit of a challenge though. Great pastries too.,40,Feb-14,4,Cactus Restaurant
ColmV,Lunch on Lagos tech update,"Excellent food great range of options and super tasty food. 

Service was great and food good.

Good safe parking and well situated in Lagos this is a restaurant to visit.",40,Mar-14,4,Cactus Restaurant
Adekemi797,Great and well reserved place to be.,i have visited cactus many times and will testify to you all that it is a quiet place to be especially if you are having a party and meetings.i attended a coffee club meeting and was pleased with their services. oooh! i love their coffee...More,40,Feb-14,4,Cactus Restaurant
faisal021187,Great Eat Out,"Good environment, excellent food, beautiful seating arrangement makes it very ease for everyone to eat and spend some quality time in this restaurant. Must try dessert items specially the cheese cake, you will love it.",40,Jun-13,4,Cactus Restaurant
ayoawejoseph,Clean Environment and Nice Food,I have visited Cactus more often because of its clean environment and nice food. A quiet place to celebrate and eat out with friends.,40,Sep-13,4,Cactus Restaurant
cloudeey,Good but still lacking...,"Cactus (home Away from home)is a place to be if you want to eat out, be it a date, family dinner, bussiness Launch, a getogether, bridal shower, birthday parties for both adult and children etc.  Their food are good and my favourite meal is the...More",40,Dec-13,4,Cactus Restaurant
hbb c,wow,"amazing place nice food  they have a new menu and you can buy a christmas log cake for a gift ,i advice you to try the nice maccaron , play ground for children . nice management.",40,Dec-13,4,Cactus Restaurant
Reniestar,Best Red Velvet Cake in Lagos,"They use cream cheese frosting and for N1100 you get a slice of heaven.

Their burgers aren't that great but I wouldn't go there for burgers anyway.",40,Oct-13,4,Cactus Restaurant
FlyMeToKathmandu,Room for Improvement,"We have been meeting here once a month for about a year.  When I first found this restaurant, I was impressed at it's ambiance.  I like how once you are inside there is a nice view of the water and how it seems to have...More",40,Oct-13,4,Cactus Restaurant
Cambiar_Lagos,Needs Improvement!,"I went to Cactus for the children to play as they have a nice play area.  We were the only people sitting in the outdoor area which is nice as sometimes there can be too many children playing.

I sat down for a good 10...More",40,Oct-13,4,Cactus Restaurant
Victor O,Consistent in taste and ambience,"Their target is obviously the upper middle class.  They've maintained their food quality and appropriate environment for this market segment.

I have also had their meals served at meetings and they're so tasteful I looked forward to lunch each time Cactus is on the agenda....More",40,Jun-13,4,Cactus Restaurant
AvnerNa,eat only Bruno Burger,"i am coming only Saturday and Sunday because the Bruno Burger. the best dish of the place.

the food is good and very filling.",40,Oct-13,4,Cactus Restaurant
snowytrigger,"Nice outdoor area, don't choose salads","Ok place. Ice cream weird and melty. Salad tasteless. Suya and other spicy dishes seemed nice. Outdoor play area for kids fun,",35,Sep-13,4,Cactus Restaurant
Angela K,They give you a lot,the food was good and very filling. Great place for Arabic food! The flies were annoying but the people were nice. My friend and I would go back there again.,40,Sep-13,4,Cactus Restaurant
