author_name,review_title,review_text,author_rating,visit_date,overall_rating
mauriceqq,"Tasty food, nice view, and sushi!","This restaurant is ideally located, overlooking the lagoon and with ample parking space. On the street side you might miss this restaurant as it is hidden behind a white fence and big metal door to the carpark. But once inside an oasis of rest awaits...More",35,July 2016,3.5
anshuvilla9,Food and drinks by lagoon side,Thank you for your review. We are so glad that you enjoyed our place. We hope to see you soon.,40,June 2016,3.5
Isaac A,Great food. The owner was very polite and friendly,Can get from a pizza to Indian by the side of lagoon.  Lovely view and good food. Casino also within the compound.,35,July 2016,3.5
strawberryfield2016,Outdoor lovers,"Thank you for your review, glad you enjoyed the experience.",35,June 2016,3.5
Jetsetkid,Good Brazillian Churrascaria,The owner gave my friend and I free complimentary wine drinks. A nice warm and friendly environment full of foreign expats.,40,June 2016,3.5
Blessing A,Luxury,"Thank for your review. It was our pleasure to serve you, hope to see you soon.",40,March 2016,3.5
mary j,Superb,"Nice ambiance, fresh air while sipping mojito, lots of staff so for sure you can be seen if you need something, Lagoon side and at night you will see some fisherman with a child on the boat. good Lebanese foods, but not Indian food, small...More",50,July 2016,3.5
Poranic,Great social experience,Thank you for your review. We apologies that the serving in the Indian cuisine is the different from the Lebanese one. We will look into it to see how we may please you better.,50,June 2016,3.5
Ucaimaman,Nice place to spend an evening,"If you are looking for the Gaucho experience in Lagos, the Lagoon restaurant is just what you are looking for.

The meats are tasty, even though you may have to emphasize that you'd like medium a couple of times. 

The ambience is nice - by...More",40,March 2016,3.5
Yemi007,Friendly Bar staff & awesome grill,It was great having you. Thanks for your review.,40,November 2015,3.5
EnnovyLondon,Lovely location with an eclectic mix of clients.,"My friends and i loved loved and loved every moment, it is a beautiful and luxurious place to dine and wine.",40,September 2015,3.5
Thomas D,Meal next to the sea,Thank you for you review. We hope to continue to satisfy you.,50,June 2016,3.5
Ankush G,Nice ambience next to Creek,"I was there with my Friends yesterday for my Birthday. I love the environment, fact that we got our table close to the water made me love it more.  Would like to be there again.  And your staffs are on point",40,November 2015,3.5
CSRam,The Fusion @ Lagoon,"Thank you for your review. It was great having you, we hope to see you soon.",40,June 2016,3.5
Onlyoneodini,Mosquitoes at the seat close to the lagoon!!!1,"The atmosphere at Lagoon restaurant was great and the food was really good. I had a variety of Indian dishes, but be careful if you used to western food as the dishes can have a bit of a spicy bite to it. All in all...More",40,May 2016,3.5
Ibadanboy,Cool,I visited the Lagoon restaurant again during my recent trip to Lagos. Nice place - great hang out for drinks and food. Lovely location,35,May 2016,3.5
Abolghar,Average,Thanks for the review. We hope to see you soon.,40,June 2016,3.5
SHAK_AKRAM,Excellent variety of food and great ambience,"The restaurant location and view is great.
Food is average, they have variety of kitchens, but in general average food.
Watch out if you are foreigner and want to pay by credit card, most probably it won't work and you have to pay in cash.",35,May 2016,3.5
Sanket G,Nice Place for get together,"Thank you for your review. We do apologies that you card did not work. Just to let you know. If it did not work, it is because of the Nigerian banking system. But we apologies in any case.",35,February 2016,3.5
ELHERFI,Churrasco - Brazilian Restaurant Lagos,We go to this place almost every weekend for dinner of just snacks. It is right on the lagoon. The food quality and service levels are very good. It is slightly pricey though.,40,May 2016,3.5
AirplaneLiving,"One week in Lagos, this was our most enjoyable evening",We are thankful for a nice review.,40,May 2016,3.5
ALLY1968,Lagoon View,"Nice food, nice ambiance, nice music.....good view of Lagoon....must try their chapman.....good for large gathering",30,May 2016,3.5
shsiraj59,Member,Great review. Hope you continue to visit us thank you.,40,June 2015,3.5
Ramesh J,Great hangout. Closeby. Neat n clean. Open air near seashore. Boats view. Evenings are great. So relaxing. Cant explain.,"Churrasco is one of the finest restaurant in Lagos offering Brazilian specialties.
The restaurant is at a walking distance from the Radisson Blu in Lagos on teh bank of the Lagoon.
The setting is quite scenic especially in the evening when temperatures are relatively cooler....More",40,May 2016,3.5
dadachu,"Lebanese, Brazilian and Cigars!",Thank you for your review. Being expensive depends from which end you are coming from. If from abroad it is cheap because the exchange money has doubled in the last year. Yet my prices are still the same in the last four years.,40,March 2016,3.5
Surender s,Quality of ingredient couldn't match great brand advertised.,"Lagoon is a terrific spot that we wish we had found earlier. In fact I am surprised it is not rated higher versus some other restaurants. 
The location is brilliant. It is a large open concept restaurant, outside, on the water, with a number of...More",40,May 2016,3.5
Ravi Pradeep P,Always a treat,"Thank you for a beautiful review. We are a family owned business and we look after the place ourself. And one thing that we tried our best to do , is we put ourself in the customers place. And try to fulfill all the needs...More",40,May 2016,3.5
Gamut88,Great for sitting outside in the breeze at night,"The curved bay at the Lagoon was reflects the skyline  with buildings silhouetted against the night sky, clouds adding splashes of greyish white hues and cool wind to complete a beautiful setting..",40,April 2016,3.5
Travellingsav,Great atmosphere for beers but service below par,"Nice review, could not have choosing any better words.thank for been our guest, we hope to keep seeing you. Thank you",50,April 2016,3.5
Uloma E,"Nice Food, They have a lovely selection of cocktails too","The locale is just breath taking. Situated on the banks of the Victoria Island Lagoon,spread across on approx 10 acre of land.
The Brazilian restaurant churns out excellent,sizzling and palatable food. The Indian section has wide range of foods suiting the Indian population.",40,October 2015,3.5
scottishhobo,Nice but expensive,I have been to lagoon several times and the food is nice there. The location is very nice and you can get a table next to the sea. The service is usually ok. I do find that it is slightly overpriced compared to similar restaurants...More,35,January 2016,3.5
SansCam,Worth a visit,"Thank you for your comment. It is the only way that you our clients can help us improve. Yet as for the prices, I am supposed to increase my prices. But I have not done it yet. Because of the Nigerian economy. These are still...More",40,April 2016,3.5
Segaria226,Nice barbecue food down by the water,This was my first time eating at Lagoon and I really enjoyed it. Love the outside seating area looking over the lagoon. Enjoyed watching all the boats going past. A good atmosphere in the evening. We had a storm when there torrential rain and it...More,35,November 2015,3.5
robertgB5456BA,Open dining and vast choice,I would like to thank you for your wonderful review.your word have said it all. We hope to keep our standard to be able to continue to serve you and all our valued customers.we hope to see you soon. And be able to give you...More,35,April 2016,3.5
amitm121,Very good food,"I've been here three times and enjoyed it each time. There is quite a choice of food - Indian, Chinese, suya and barbecue. The grilled meat and fish is good and comes in large portions. 

It's nice to get a table right on the lagoon...More",40,April 2016,3.5
joymariek,"Gorgeous view, average food, steep prices.","Thank you for you review, hope to continue to serve and was great having you.hope to see you soon.",30,March 2016,3.5
piyushda,Weekend dinner outing,"A regular haunt of ours usually to have a cocktail and pizza, however there is a multitude of dishes to chose from. The pizzas are cooked in wood fired pizza oven and the large ones are a challenge for anyone dining alone. The location is...More",40,January 2016,3.5
cruuzmarshal c,THEY KEPT A LONG TIME STANDARD,"Robert, I would like to thank you for your review. We as a restaurant can never see what the customers sees or feels. So all reviews helps us to get better and improve. We thank you and hope to see you soon.",40,April 2015,3.5
arnoudm397,"Great poolside setting, good food, but quite expensive",During my visit to Lagos I had dinner there twice . I had both Indian and lebenase food there . the food was OK . service was good . enjoy the open air ambience along the lagoon . over all good experience.,40,March 2016,3.5
hassan a,VISIT,We thank you for your review and hope to keep seeing you in Lagos Nigeria.,40,July 2015,3.5
IonitaGabriel,Best food in Lagos,"We had an okay meal here. The restaurant was recommended to us by our Uber driver and I am glad we came because the restaurant sits right in the lagoon. The menu is Brazilian, Chinese and continental and in my opinion, WAY overpriced. We ended...More",30,March 2016,3.5
Mpho N,Great for sundowners,"Hi there, thank you for your review about our place, but I must inform you that the price 9000 Naira is not 45$ rather 30$ and this is the problem we are facing right now in Nigeria, so again I do apologies for the way...More",40,January 2016,3.5
624adityat,Casual visit : A Must visit once in Lagos,Went in with high expectations as it was referred by many when asked for a quiet place for dinner. It turned out to be quite satisfying.More,40,January 2016,3.5
RSH611,"Great View, cocktails & Food","Thank you for your review. We are greatful to have been able to satisfy you. Because as a restaurant we do not advertise. Our advertising is the word of mouth. And we are glad that it is working. Thank you for been our customer, hope...More",40,February 2016,3.5
Jeremy N,Expensive for mediocre food,They kept the standard high even after so many years... Top Events Still Hold In The Premises Nice... Work..  I remember going to meet a relative at Lagoon It's Legendary bruh... #VisitNigeria #MyNigeria #Mrnollywood #Cruuzmarshal,40,January 2016,3.5
AnkurTravography,Relaxed evening by the sea front,The restaurant offers a wide variety of regional food styles made with good quality. we loved the Lebanese and Asian food in a relaxed environment besides the sea. This is specially nice place for people who enjoy sea breeze and relaxed environment. the complex hold...More,35,February 2016,3.5
trekker2019,Great location,We thank you for your visit and hope that we can make every visit as good as your first. Thank you for your review.,40,February 2016,3.5
Colmon69,Nice view,"We shared lots of starters tapas-style between us and all dishes were very tasty. The humus and chilli with pita bread was a favourite. Right on the river under a canopied terrace, great location.",35,November 2015,3.5
dale paul b,Somewhere to eat in Lagos,Thank you for your review hope to see you in the near future.,35,January 2016,3.5
Kazakh_Andy,Good location and ambience - good food,The view and location are what the Lagoon is about...pizzas are good size ..price is more than the average due to its location but to be expected ...plenty of staff to cater so no long wait times.,40,January 2016,3.5
FatimaKamrudinM,Excellent prawns,"I would like to thank you for your review. Hope to see you soon , so that we may be able to serve you once more.",40,January 2016,3.5
tIGN1,Cool Grill,"This restaurant is fair with parking for the driver to wait, the food is good and the service is fair the out side restaurant is good with a nice breeze off the lagoon. There is a fair choice of dishes Indian, European, Chinese etc. There...More",40,January 2016,3.5
Henrique G,Breezy and yummy!,thank you for your comment. we are here to serve you.,40,January 2016,3.5
Smartlight9,A Relaxed Respite,"The restaurant is next to the lagoon and is nice and cool.  There is a variety of cuisines to choose from - Indian, Chinese etc.  The India kebabs were good, as were the naan breads.",40,January 2016,3.5
Anne I,"Nice lake view, good Lebanese menu, great for Hookah","Thank you for your visit, hope to see you soon.",30,November 2015,3.5
Carmel M,Lovely view and plenty of lovely places to choose from,The indian spiced prawns served over hot coals on your table was an absolute delight..loved it..will be back,50,December 2015,3.5
262Blondy,Very nice,Thank you for your comment. And can't wait to serve you again,40,December 2015,3.5
SubodhB,Nice view,"This place has a lovely terrace with a magnificent view of the Lagos lagoon. 
Grilled food is excellent - both meat and seafood dishes. Staff is very friendly, like anywhere in Lagos. 
EXCELLENT bar with a huge selection of spirits.
Very clean.  Convenient parking.",40,December 2015,3.5
nomadmaman,Continental Fare and Nice Atmosphere,"Thank you. It was nice having you, hope to serve you again in the future",40,August 2015,3.5
douglasvh,Good Variety,This is a great place to sit outside and be comforted by a constant breeze.  The Indian food is really good and is all I eat there.  The continental menu needs some work.  My favorite way to start the evening is with an apple shisha...More,40,October 2015,3.5
E7837YPricharda,Great outdoors by the Lagoon,"Great place to sit in the evenings and have a sundowner. Very tranquil space where you can watch life drift (local fishermen) as well as speed by( Powerboats).

There is a fusion of food from different parts of the world ranging from Chinese, Indian, Lebanese,...More",35,January 2016,3.5
Discoverlagosonline,Some of the best cocktails in lagos!,Thank you for you comment. We will try to improve on the waiters and service.,40,December 2015,3.5
babatomiwaj,Think twice,"Lagoon is a waterside restaurant/lounge and is great place to hang out with large groups of people. 

They offer everything from small chops, to shisha, kebabs and cocktails. 

The virgin colada and chapman are two of my favorites. I ordered an Indian curry dish which...More",35,January 2016,3.5
Poshitude,Great place!,Thank you and nice having you,35,January 2015,3.5
Dovydas N,Great coctails and long waiting time,"The clientele of this restaurant is the expat community and from the upper middle class Nigerians. The menu cards have been used by this restaurant for the last 5+ years. Even when it received a face lift, they did not bother printing new menus. The...More",40,November 2015,3.5
roryjdoyle,Disappointing,"I am thankful for you comment. Because without you the client we don't have margins of improvement. I am sorry you felt this way. Yet I would like to inform you in terms of the menu we are printing a completely new one, it is...More",40,November 2015,3.5
Konrad W,Best sushi in Africa at the Fusion,Great place to hang out with friends for a quick drink after work. Has an awesome view of the lagoon. The staff are very helpful and service is great.,40,November 2015,3.5
mjacob007,Variety is worth it,Thank you for your review. We are happy to serve you.,20,November 2015,3.5
Ibarieze,Okay place,"Been here more then a couple of times big delicious coctails keep on bringing me back. Food selection is huge and quality is great, the only concern is the quite long waiting time not only the food but the drinks as well. Make sure to...More",40,December 2014,3.5
Phyxssius,Great view,"Thank you review, we apologize about that, especially on weekend when the place is packed. We will take note and try and work on that. thank you",40,March 2015,3.5
victorguezflores,Expensive,Wide range of international foods in an open air environment next to the lagoon. Overpriced mediocre food that I would not go back twice for and their stupid credit card machine only accepts PIN and not signature so you cannot pay by credit card unless...More,30,October 2015,3.5
Pieter_Mari,Expected more,"You have to try the sushi in the Fusion restaurant at the Lagoont, start with tempura prawns and marinated salmon sashimi, then have one of the platters for mains.",40,October 2015,3.5
palangfatj,Not value for money,"handful of restaurants in the premises. churascaria is great value as usual,although they try to feed you sausage to start with.... great cocktails. i was back in Fusion after many years. good sushi menu. pricey, but good food. found the church set up odd, as...More",40,October 2015,3.5
ourbeachcity,Overpriced,"The Lagoon restaurant is just an okay place. I am sure they could do better. It's selling point, primarily, is that it is overlooking the lagoon and is situated in a good location. But so are several others!",30,January 2015,3.5
sanjivkjetly,Excellent Place & Food but Pathetic Service,"Lovely view, good food at good prices. Nice experience I would recommend. Something calming about eating In front of the ocean.",40,October 2015,3.5
jwngsharn2015,"Excellent Ambience, spoiled by pathetic service","We usually go to Lagoon just to enjoy lazy afternoons gazing at the serene lagoon waters and watch boats float by.. Food is quite okay by Lagos standards.. But what takes the entire place down is its service.. 
One's order could take at least an...More",35,August 2015,3.5
lizzielicious,Has seen better days,This place used to be really good for Brazilian infused buffets back in the day. Now it just needs a serious renovation. It's gone so downhill. Staff are incredibly rude and lazy. You have to literally get up and place your order with them. Even...More,40,June 2015,3.5
Peter B,one of my favourites,Being relatively new to LAGOS this restaurant has become one of my favourites.  I eat out often and have selected 2 or three restaurant where I can truly relax. This has to be my favourite. The venue is great being right on the edge of...More,35,September 2015,3.5
Mademoiselle_Sanne,Enjoy lagoon breeze with enormous cocktails,"A great place to enjoy a breeze from the lagoon, come early or make a reservation if you want to enjoy waterside seating. Good and huge cocktails. Decent food menu. Friendly staff although a bit slow.",35,August 2015,3.5
LingfieldGambler,What Cuisine Do You Want,"Not been to The Lagoon for 14 or 15 years.  What a change.

Visited on a Tuesday night.  Choice of numerous different cuisines.  I opted for Lebanese.  Tabouleh was excellent, mixed kebab a bit ordinary.  Everything else was good.

However, the location was excellent with...More",40,September 2015,3.5
valentino p,Best dinner ever....,"Tried a lot of things yesterday after work maybe because my waiter was back from his leave.... Tried the expresso and cappuccino and  seriously  it was out of this world..... (awesome)!!!!  Also had a lobster with cheese on it..., really can't remember what my waiter...More",30,September 2015,3.5
karmal962,"Beautiful views, relaxed atmosphere excellent food","A wonderful place for visitors and locals, this restaurant is situated right on the lagoon and offers beautiful views, and a relaxed atmosphere.  The food is always good and they offer a huge variety.  I love their chicken curries, Dhal and garlic naan which is...More",20,November 2014,3.5
Ravi050,around the water,"This restaurant is situated on the bank of a beautiful lagoon and serves very tasty stuff.Lebanese,Indian and Brazilian food is served here,the cuisines are authentic.The scene from the restaurant is breathtaking,experiencing the breeze on the side of lagoon is a wonderful experience.The service is slow...More",40,August 2015,3.5
Racheal_jafojo,For the brave,I've asked quite a few people who are my age and work for a living so circa 29 and the major issue with this restaurant are their shady shady shady billing. Do not go here in large groups. There will be a debate about the...More,40,January 2015,3.5
Andy M,Suya Suya Suya.,My new favourite dish is  Nigerian Suya. It is delicious . The food is great here and the atmosphere perfect for a sunset sundowner  cocktail or an ice cold beer and delicious seafood. It is really relaxing sitting on the terrace watching the water drift...More,40,July 2015,3.5
ijeh,Lot's of variety,Lagoon is a nice open air place to chill with friends and family any time of the day. It has a nice view of the Lagos Lagoon and has a very wide array of cuisines on the menu. The quality  of the cocktails is inconsistent...More,50,August 2015,3.5
MICHAEL O,Wedding Reception January 2014....,"I was privileged to be a guest at the wedding reception hosted at the Lagoon Restaurant.

The venue was tastefully decorated, ut was a beautiful site to behold. The open space by the ocean with the cool ocean breeze made it a unique venue for...More",50,January 2015,3.5
valentino p,Cool settings and very cool service too....,Visited d lovely terrace with my fiance for the first time and would say I was really impressed with the service of the Waiter [precious] now my very good friend.... He made my visit so fun and also helped out in some things... Food was...More,40,July 2015,3.5
Oyibo2014,"Great location, food decent, pricing OK","All in all a decent experience - the continental food is OK at best but the Indian menu is fantastic.  Pricing is fair, not cheap but not expensive.  Usually busy, good atmosphere and comfortable seating.",20,June 2015,3.5
Ogochukwu O,Always a good time,I love love love lagoon! I always have a good time there. they have a really nice drinks menu and the chicken wings are fantastic! It was also a great place to watch the World Cup games. The fact that it's outdoors is another great...More,50,July 2015,3.5
523georget,Great location,"Lagoon has a great location, right in the waters edge. Overall the service was slow. The advantage of the restaurant is you can choice from 3 different menus. We sampled all menus and would definitely recommend the Indian. Flavours were good.",35,July 2015,3.5
W5227FXpeterf,Business Meetings,Lagoon Restaurant is a great location for business meetings and AGMs with good view of the lagoon and fresh air from the ocean.  I have attended several business meetings at this location and cant wait to have another one soon,40,May 2015,3.5
davegina2015,Place to relax and unwind,"One of our favourite places to chill out on a Saturday afternoon, Beef suya is excellent as if the homus, service can be a bit slow but the staff are alweays friendly and smiling. Cocktails well mixed but are expensive, choice of food ranges from...More",35,June 2015,3.5
sonika1803,Best place to relax,"Most relaxing place I ever found in Lagos. You just sit next to lagoon ,enjoy the fishing boats with your meal or drink. You get every kind of food from Labenese to continental to Indian to Chinese to Mexican  to Italian. Being an vegetarian I...More",35,June 2015,3.5
Jeremy N,Great location and good food,Restaurant is in a good location by Lagos Lagoon and great to sit outside. Food was above average and service similarly if a little indifferent. There are not many restaurants like this in Lagos so it is popular but could improve on service.,40,May 2015,3.5
Jcraigh,"In Context, Quite Good","In 20 years, Lagos will have developed so that there are interesting restaurants serving cuisine from all around the world. In the meantime, there is The Lagoon Restaurant which is doing its best to cover everywhere at once. To prove the point, they have complete...More",30,April 2015,3.5
tamsinf2015,Lovely setting,A slow Saturday afternoon at Lagoon. Suya and shrimp popcorn. Lovely to be out next to the water on a very hot and humid afternoon. Service pretty good but pricey.,40,,3.5
ZeeGoes,"Thumbs up to Food and Drinks, Service = bleh","Need a spot for a large group of friends with varied taste in food? Then Lagoon is just the right spot. I usually go for the extra large drinks, which is enough for 2 - 3 to share and their appetizer samplers. I think it...More",40,December 2014,3.5
wikotan,Just Ok!,"if you are very hungry....it's the place to visit,location not bad.....but if you are looking for peace&quiet as you enjoy a stress free delivered meal....maybe not,when busy the employees can barely keep up with pressure and chances of you getting a delayed meal or wrong...More",30,November 2014,3.5
Esther T,Splendid,I visited the restaurant on a business trip with my Chinese counter parts. Lovers of Indian cuisine would love the restaurant. The scenery is lovely as you are surrounded by water.  It's a smoking restaurestaurant which is one of the bad side. Would definitely visit...More,40,March 2015,3.5
snowytrigger,Lovely atmosphere and food,"The staff are lovely, (that's you, Cecilia) early evening atmosphere is fun and food is good across the board. Favourites are Indian dishes. Cocktails are huge but haven't tried and shisha available. Beers could be colder.",40,March 2015,3.5
LIHappy,Big Menu selection with nice terrace,"We come to this restaurant every other friday. Menu options are great. Japanese items are ok but nothing espectacular. Pizzas are amazing. Superb lenabese food, this is the only restaurant in Lagos preparing proper Hummus!. They have the best Suja in Lagos as well. Service...More",40,March 2015,3.5
Valleyman65,Wonderful terrace!!,"Last sunday I've been here for lunch with a friend of mine. The place is very nice and big, directly on the lagoon in Victoria Island. They have a big variety of food and restaurant. We had some chinese and indian food and the quality...More",40,March 2015,3.5
jas5683,Very poor service,"The service was very poor, have to search for the waiters to take orders and then the girl who took order asked us will let us know if the drinks are available or not, interestingly never came back to inform us. Then they start serving...More",30,March 2015,3.5
avish,Superb Experience,"wow food and locatio.Wish I had few more hours and money yo njoy this experience.
Biryani and sevpuri was fantastic..better than india",30,March 2015,3.5
LagosDave,Leaving Smit Lamnalco,My former company always used Lagoon Restaurant for send offs for staffs leaving party. Everybody enjoyed this night out great atmosphere and too much food! Staff are friendly and the location is superb apart from the local road conditions.,35,September 2014,3.5
Alexandra Y,Nice and quiet,"Lovely place, if looking for exquisite food, private place, environment good. Not too much of everything but a good place",40,September 2014,3.5
Meefy,Drinks by the water,"It was okay. They are super slow. Like Forever and a day slow. Food is meh, but it's an okay place to just chill and hang out before heading to your real destination.. Drink's are not that expensive either.

The Hookah is good, but not...More",35,February 2015,3.5
Oyinkan F,Most popular place in Lagos,"Best place to bump into Everyone you know! really popular place and has been like this for years now. Food is nothing special but good quality regardless, Good cocktails, and average service. However, there seems to a problem with the waiters bringing the bill on...More",35,October 2014,3.5
Vania M,Nice atmosphere for the outdoor seating,"Really nice place if you want to have dinner outside in Lagos
Food is varied - continental, chinese & indian - nothing amazing about it but still of good quality",40,January 2015,3.5
Ibadanboy,A nice chill out joint,"The Lagoon Restaurant is a nice open air restaurant & bar on Ozumba Mbadiwe Street, Victoria Island, Lagos. With a lovely terrace overlooking the lagoon, Lagoon Restaurant offers you food & drinks in a relaxed and pleasant environment. Pricing is as expected for a V/I...More",40,February 2015,3.5
Ibbzter,Crazy Tax! But...,"Ended up there by accident actually, on a Friday night.  Took forever to park, unnecessary traffic in the lot and having to go around twice. Finally got in, no one to sit us, asked waiters but none were willing to help and just told us...More",40,January 2015,3.5
RSH611,Nice place to relax,"We have been many times to this restaurant, it's great to go there on weekends with family and friends.
Great view of lagoon, nice drinks and variety of food.",30,,3.5
Vijaypsingh81,Great ambience. ...good food.,Came with my family....had good lunch on 1st jan2015.....nice place.....like their dishes especially fish.,40,,3.5
keefyisback,waterside and fresh(ish) air,"Lagoon has a been a stalwart for many years and undergone several incarnations.  currently the outside seating area is undercover and comfortable, if a bit formal.  the menu is varied - and the quality is pretty reasonable.  the Indian and Lebanese are the best options...More",40,November 2014,3.5
Meena G,Great ambience,Just love the location. Sitting outdoors overlooking the beautiful lagoon has a very relaxing effect. Best place to go in the evening for tea n some small chop. Thou if there are even half full be prepared for very slow service.,40,January 2014,3.5
pandabear_11,Very nice!,"I've been here a few times during business trips. I can't go past their Indian menu and food, although they also have Chinese, Lebanese and continental. The chicken tikka is just delicious, nice and spicy and very flavourful and tasty. The roti is very nice...More",50,November 2014,3.5
Modupe A,Too pricey and roach infected,"My friend and I usually visit this restaurant each time he's in Lagos, the Indian cuisine is very good. But we noticed from our last visit that the foods are becoming too pricey. They charge 5% for vat which is understandable, but charging 10% service...More",40,,3.5
Oyesola,"Lovely ambience, food can be better","So it was my birthday on Monday and my husband took me to the lagoon restaurant for a birthday dinner. The ambience is a lovely one as they have an outdoor area that overlooks the lagoon.

We ordered the Chicken suya as starter, with a...More",40,November 2014,3.5
globetravell,Nice place to chill,"Lagoon has an advantage of the location....the restaurent oversees the beautiful Lagoon and that make you relax. It is a very happening place, especially for a large group where you can chill out, have fun. The food is equally good and the best thing is...More",30,September 2014,3.5
OlubunmiF,Nice view of Lagos Lagoon!,"The Lagoon has been the spot for my high school reunion for several years now. It is spacious, clean, can accommodate a large crowd, the meals are superb and the atmosphere is relaxing. Give it a shot, I don't think you'll regret it.",35,December 2013,3.5
gamboolman,cashier,"WE went to Lagoon tonight, had a very nice dinner and drinks.  At the end of the meal the cashier came to collect our money, 39,228N, we gave her 40000N, she brought back our receipt with no change.  We did not tell her to keep...More",40,October 2014,3.5
TimmoW16,"Nice place to chill, decent food and cocktails but service can be slow",We quite often go here as it is one of the better places to sit outside with a view of the lagoon. Food is generally good and there is a wide range to choose from and decent cocktails. Also the shisha is good.,35,,3.5
Katrien M,"nice view, food is OK","The view is really nice, but it was like being back in Asia. Dozens of menu's to choose from and it took for ever before you got your food. Food itself was OK. Don't go there for a quick lunch, but if you have the...More",35,February 2014,3.5
Tiro T,Great place to chill on a Saturday afternoon,"Located right on the water edge with sweeping views of the lagoon, this is a place I will definitely visit again when I Lagos. The outside seating is great with shade, the beers were cold and the food was good enough for the type of...More",40,October 2014,3.5
Yoan210,"good food, service can be improved","I have been here for few times and service is not just consistent. On some days, waiters can be very attentive, on some days not. The japanese food, sashimi and other seafood have always been good and fresh- the reason why i keep coming back....More",50,April 2014,3.5
Choureh,Not bad,"The food is delicious ,nice chich and perfect lagoon view in addition of huge menu including sushi,thai,arabic,indian And intercontinental food,",30,August 2014,3.5
KayusYussuf,Eat by the Lagoon,"Lagoon Restaurant lives up to its name, it is located right next to the 5 Cowery Creek. THe food here is excellent, there customer care is also good. Ask for Mr John (Nigerian), Mr Rami (Lebanese). Mr Rami is the General Manager and he goes...More",40,January 2014,3.5
KapilV611,I am a frequent visitor to this place,"Its got slow service, nice lagoon breeze on most evenings, good indian kebab and grilled food options plus some varieties of chinese and lebanese as well.....Not very expensive compared to some other options in Lagos.....fine place for a relaxed evening for a group....",30,August 2014,3.5
Ferdinand E,Ferdinand,It is a nice setting by the Lagos lagoon. The lagoon bar has  beautiful view at night and the waiter was so good that my date insisted I doubled the tip.,40,September 2013,3.5
ollyl_12,"Excellent food, lovely setting, great cocktails!","We recently ate at Lagoon, we got the perfect night - cool temperature, slight breeze, no mosquitoes !

We ordered a selection of starters, spring rolls etc - all delicious, freshly cooked.

For mains, 2 of the party had indian food - curry and chicken...More",30,July 2014,3.5
573billh,Japanese Lebanese Mix that Works,"Was taken here for a business lunch and were treated to a fabulous spread. So much food, which was fresh and tasty. The sushi & sashimi was very very good. I would go back for that alone. Owner was very friendly.",40,July 2014,3.5
JYO937,Useless staff,Useless staff. Went there in the afternoon to order a large takeaway order and the staff could not seem to decide who was going to take the order. Completely unprofessional!!!!! Owners should take note of useless staff who because of their laziness made me walk...More,40,July 2014,3.5
Hamouda-My,Great Location & above average taste,"Great Location overlooking the lagoon with a friendly atmosphere. above average taste, i tried the lebanese mixed grill & it was ok. I didn't try the indian so it might be better than my choice.",40,,3.5
MerlinK,Good selection reasonable quality,I took three colleagues to dinner to watch a world cup match and I had an Indian potato curry very nice,40,June 2014,3.5
Smartlight9,Most comfortable waterside causal dining,"Very luxurious outdoor, waterside dining.  Great in the evening as the sun sets.  Great place to watch luxury motorboats blast past.  Full bar and a good range of finger food.  But of course, very expensive.",35,May 2014,3.5
Flyingjonn,"Good location, same about the card policy","Large serving size, but like many places in Lagos, not at all cheap. Worse, when I tried to pay with a card, I was told their POS machines weren't working properly and couldn't accept international cards, only Nigerian ones.  This meant I had to walk...More",40,June 2014,3.5
John0225,"Great location, good food & drinks, quite expensive","Lagoon is a great place to entertain for Business colleagues or special social events.  Outdoor seating alongside the waterfront on V.I. offers a terrific view, and there is ample indoor (air-conditioned) seating for those not preferring an outdoor venue.   The menu variety is incredible (Egyptian,...More",35,May 2014,3.5
djpri,"Nice location, good vibes","Options abound in the Lagoon restaurant, and you can choose from a variety of cuisines. That does not however reflect the quality of food, which starts with the best being Indian cuisine and the  worst being Italian. It is however a good spot for a...More",35,April 2014,3.5
Mohan M,Very good ambience and good food,"Ambience of the Restaurant is very good, clean place, and outdoor seating also available.  Food is also good.",40,March 2014,3.5
Nofalp,Nice spot on the Lagoon,"Lagoon is a consistently good restaurant in a great spot overlooking the lagoon in Victoria Island.  Cocktails are very good as well, with a nice South American flair to them.  As with anywhere in Lagos, or Nigeria for that matter, don't expect the speediest of...More",30,May 2014,3.5
Saracee_1,Churrasco has slipped,"We went to Churrasco on prior trips to Lagos, as it was vibrant and good food.  This time was a truely terrible experience.  They had international credit card payment option signs everywhere - however our cards didnt work.  Prior trips we didnt have a problem....More",30,May 2014,3.5
TimmoW16,Nice variety of choice and not as expensive as some,There are basically three restaurants here. Lagoon has an open deck which is sometimes nice in the evening and makes a change from always sitting inside. The is a big bar and large cocktails which are generally good. You can sit here and order from...More,40,February 2014,3.5
CSRam,Review of Lagoon-Outside,"Bit expensive for their Poor Service, takes hours, but very nice view and well set Restaurant and Bar.",30,April 2014,3.5
Prubhdeep,Superb Food and Excellent Atmosphere,"A great place facing the sea with wooden floor and a bar in the middle. A cool place to hang out with Hooka, drinks, great starters. the best thing is that it has good veg starters which is a rare find in Lagos. The food...More",40,December 2013,3.5
GrantH490,Good value for money in Lagos,I was invited to dinner by a client. I was pleasantly surprised by the great food and reasonable pricing. There are a few surprises on the bill such as service charges and taxes so it was not that cheap. However for Lagos this was good...More,40,April 2014,3.5
