author_name,review_title,review_text,author_rating,visit_date,overall_rating
ColmV,Tech update 5,"We went on a Thursday night and it was very empty, I am told this is normal. Very expensive drinks. Food good and tasty.",35,March 2014,4.0
Antandpickle,Food average but great atmosphere,"All the reports will tell you that Wednesday night is the night to be here, and they're not wrong. Up a scruffy dead end street on VI, and most un-prepossessing from the outside, but an oasis inside. The food's nothing to get excited about, the...More",35,January 2014,4.0
shovelhead84,Work dinner,We went for dinner to bottles last nite as a work night out.first of all they told us that they had no reservation that we cancelled it.when that was sorted out they gave us a table later to have us move as they said that...More,35,November 2013,4.0
venky4none,Frozen Margaritas,"Haven't been to a mexican restaurant other than Bottles.....and I don't think I want to visit another. Its got awesome frozen margaritas, best of the lively crowd, the live band keeps the crowd swinging and dancing.......this is also a restaurant that has kept its reputation...More",40,July 2013,4.0
Reniestar,Great place to hang,"I like Bottles.

The food and drinks are affordable and the vibe is always buzzy.

Like the other reviews say, it gets busy on Wednesdays and Saturdays but if that is your speed then it shouldn't be a problem. On the busy nights mentioned, if...More",50,September 2013,4.0
Esteban_Sadurni,Great atmosphere for some afterwork drinks,"I just had some nachos (better quality than in most places outside from Mexico), but after a couple of rounds of beers and a poor quality tequila the place was packed with Nigerians and Ex-Pats. Safe environment in Victoria Island.",40,January 2013,4.0
Y6571FYandyc,"Once was good, now just average",The management has recently changed and it shows. The food quality is variable and not as good as Mexican restaurants in the US and UK. The food is over priced. The atmosphere is good on Wednesdays and Saturdays. The band are great. The service as...More,40,October 2013,4.0
Cambiar_Lagos,Can't wait to go back and try more...,I went here off the cuff for a few drinks with friends.  I am ashamed to admit it that I have been in Lagos for over 4 years and I have never been here before.  When we arrived we sat outside which wasn't too crowded...More,20,October 2013,4.0
darkhorsegoods,Music and Mexican Food,This is a great expat hangout. The food is pretty good. Also you can get a corona here:) We had the nachos which turned out to be more like a mexican pizza. It was still good just different. They have a lady that sings on...More,50,October 2013,4.0
955mikaelb,Mexican food and great entertainment,"If your Feeling sad, home sick or just off and enjoy Mexican Food - go to bottles. 
Its a fun night out",40,October 2013,4.0
TinaWales_7,Disapointed,"Great Margarittas but food average and service poor.  No atmosphere at lunchtimes or early evening, almost feel as if your intruding.  So best to visit  on music night or when there is a match on the TV.",50,July 2013,4.0
SaarGrin,Expat hangout - noisy and drunken. If thats your cup of tea,"Noisy expat bar on Wednesday, mex restaurant on other days. Food is pretty average,drinks expensive,service slow.  But you want to mingle with local expats,drink away",30,August 2013,4.0
MarAle1111,We enjoyed Wednesday night very much,"We went with my coleagues from work.

The quality of the food was outstanding. I had a delicious sole, and my coleagues had diferent wraps. All excellent

We order Margaritas, also outstanding.

We danced with life music. Also a super experience.

It was pack and...More",50,July 2013,4.0
DarekL_13,Chicken wings and beer,"Visiting this place several times for good food and once a week life music.
Food was always good but service level not top quality
Fajitas , chicken wings  very good
Local and Mexican beer - no comments
Place to be visited by all temporary visitors",40,February 2013,4.0
ZeeGoes,"racist and sexist management, but good drinks","I used to be a regular at Bottles, every Wednesday night, this was the spot for my friends and I to unwind. Not sure what happened to the management, but they need to revamp their service a whole lot. For some reason, they instructed the...More",40,July 2013,4.0
poortje,Average,"I have been here 3 times but for some reason I have always been a bit disappointed. Staff is not super attentive, food is average and last visit there was a strong sewage smell in the outdoor garden. Still, many people seem to like it...More",35,May 2013,4.0
Peter551365,Great Fajitas!,"I love the fajitas and the frozen margeritas at Bottles. The rest of the menu is OK, but these are the signature dish and drink. Wednesdays are buzzing, with the live band, you better book if you want a table, its always full!",35,April 2013,4.0
diksha3001,Nice place for music lovers!!!,"I love going to this place after a days work on Wednesday's and on weekend Saturday's. The music is lovely, you will find a live band playing there on both days. The food is not really great, but you have a lot of choices for...More",35,June 2013,4.0
ColmV,S Corporate visit,"Bottles is always fun, food good ambiance great. If you do not like noise do not go on Wednedsay and note Monday closed, two interesting notes I learnt this trip.  
However the outside area is great, the food is good and it is a great...More",40,June 2013,4.0
Irvine S,Decent Tex-Mex in Lagos,Conveniently near the Protea VI with a decent range of beer and pretty OK food. It is not so much that the food is the best to be had but it is outstanding for Lagos.,10,October 2012,4.0
jdstewart79,"Popular. Food standards vary, good atmosphere","Eating at Bottles is as much about the overall experience as it is the food. The best part of our food are the starters; I love the black pepper prawns, and the Chilli Poppers (cheese stuffed, breadcrumbed chilli's) are a Lagos instituation - and boy...More",20,March 2013,4.0
Stant773,not bad,"I don't think this place would win any awards for Mexican cuisine.
But as Nigerian standards go its OK.
Service is good, fast and prompt.
Food is ok, prawn cocktail and breaded shrimps were good.
Chicken fajitas needed lots of work for them to impress...More",40,February 2013,4.0
